datetime,close,high,low,open,volume
,VEEE,VEEE,VEEE,VEEE,VEEE
2025-09-05 13:30:00+00:00,3.0703999996185303,3.2300000190734863,2.9600000381469727,3.125,44620041
2025-09-05 13:35:00+00:00,2.9200000762939453,3.0799999237060547,2.819999933242798,3.0799999237060547,2085855
2025-09-05 13:40:00+00:00,2.9549999237060547,3.0,2.819999933242798,2.910099983215332,1289905
2025-09-05 13:45:00+00:00,3.3099000453948975,3.4600000381469727,2.930000066757202,2.9549999237060547,8273365
2025-09-05 13:50:00+00:00,2.7797999382019043,3.4600000381469727,2.75,3.308000087738037,6177919
2025-09-05 13:55:00+00:00,2.799999952316284,2.8299999237060547,2.7200000286102295,2.770400047302246,1738363
2025-09-05 14:00:00+00:00,2.6989998817443848,2.8299999237060547,2.6600000858306885,2.7757999897003174,932037
2025-09-05 14:05:00+00:00,2.884999990463257,2.930000066757202,2.6500000953674316,2.6900999546051025,1800964
2025-09-05 14:10:00+00:00,2.8505001068115234,2.930000066757202,2.819999933242798,2.884999990463257,1114926
2025-09-05 14:15:00+00:00,2.899899959564209,2.9100000858306885,2.7699999809265137,2.8499999046325684,581367
2025-09-05 14:20:00+00:00,2.8201000690460205,2.9000000953674316,2.7799999713897705,2.8905999660491943,333812
2025-09-05 14:25:00+00:00,2.799999952316284,2.890000104904175,2.7799999713897705,2.825000047683716,485835
2025-09-05 14:30:00+00:00,2.6638998985290527,2.8099000453948975,2.5999999046325684,2.799999952316284,858581
2025-09-05 14:35:00+00:00,2.7850000858306885,2.8698999881744385,2.6605000495910645,2.6689999103546143,357756
2025-09-05 14:40:00+00:00,2.7058000564575195,2.7899999618530273,2.670099973678589,2.7809998989105225,267400
2025-09-05 14:45:00+00:00,2.7049999237060547,2.829900026321411,2.680000066757202,2.700200080871582,207786
2025-09-05 14:50:00+00:00,2.690000057220459,2.76990008354187,2.6600000858306885,2.7049999237060547,194609
2025-09-05 14:55:00+00:00,2.674999952316284,2.7149999141693115,2.6700000762939453,2.684999942779541,96824
2025-09-05 15:00:00+00:00,2.805500030517578,2.8299999237060547,2.670099973678589,2.677999973297119,492125
2025-09-05 15:05:00+00:00,2.7799999713897705,2.799999952316284,2.7799999713897705,2.7899999618530273,95121
2025-09-05 15:10:00+00:00,2.7850000858306885,2.8199000358581543,2.7799999713897705,2.7802999019622803,117419
2025-09-05 15:15:00+00:00,2.7149999141693115,2.7899999618530273,2.680000066757202,2.7850000858306885,220952
2025-09-05 15:20:00+00:00,2.700000047683716,2.7200000286102295,2.6700000762939453,2.7200000286102295,98328
2025-09-05 15:25:00+00:00,2.780100107192993,2.799999952316284,2.699899911880493,2.699899911880493,225168
2025-09-05 15:30:00+00:00,2.689500093460083,2.7899999618530273,2.680000066757202,2.7806999683380127,122832
2025-09-05 15:35:00+00:00,2.680299997329712,2.7100000381469727,2.680000066757202,2.684999942779541,75201
